Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
12,1703536404065,25/12/2023 20:33:24,1703536403948,0,25/12/2023 20:33:23,155541,10,questionnaire-4eaj,,33860706,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Demographics Questionnaire,4,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,age_education-text,
13,1703536404065,25/12/2023 20:33:24,1703536403948,0,25/12/2023 20:33:23,155541,10,questionnaire-4eaj,,33860706,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Demographics Questionnaire,4,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual,No
14,1703536404065,25/12/2023 20:33:24,1703536403948,0,25/12/2023 20:33:23,155541,10,questionnaire-4eaj,,33860706,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Demographics Questionnaire,4,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual-quantised,1
15,1703536404065,25/12/2023 20:33:24,1703536403948,0,25/12/2023 20:33:23,155541,10,questionnaire-4eaj,,33860706,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Demographics Questionnaire,4,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual-text,
16,1703536404065,25/12/2023 20:33:24,1703536403948,0,25/12/2023 20:33:23,155541,10,questionnaire-4eaj,,33860706,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Demographics Questionnaire,4,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,16319
1,1703607119139,26/12/2023 16:11:59,1703607117903,0,26/12/2023 16:11:57,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703607209433,26/12/2023 16:13:29,1703607208260,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1703607209486,26/12/2023 16:13:29,1703607208261,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1703607209486,26/12/2023 16:13:29,1703607208262,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1703607209486,26/12/2023 16:13:29,1703607208262,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1703607209486,26/12/2023 16:13:29,1703607208262,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1703607209486,26/12/2023 16:13:29,1703607208262,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1703607209486,26/12/2023 16:13:29,1703607208262,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Don't know / No preference
9,1703607209486,26/12/2023 16:13:29,1703607208263,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,3
10,1703607209486,26/12/2023 16:13:29,1703607208263,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1703607209486,26/12/2023 16:13:29,1703607208263,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1703607209486,26/12/2023 16:13:29,1703607208263,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1703607209486,26/12/2023 16:13:29,1703607208263,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1703607209486,26/12/2023 16:13:29,1703607208264,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1703607209486,26/12/2023 16:13:29,1703607208264,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1703607209486,26/12/2023 16:13:29,1703607208264,0,26/12/2023 16:13:28,155541,10,questionnaire-4eaj,,33865731,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,90361
1,1703611868870,26/12/2023 17:31:08,1703611869454,0,26/12/2023 17:31:09,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703611890470,26/12/2023 17:31:30,1703611891133,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,19
3,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Right
7,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1703611890697,26/12/2023 17:31:30,1703611891134,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,No
14,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1703611890697,26/12/2023 17:31:30,1703611891135,0,26/12/2023 17:31:31,155541,10,questionnaire-4eaj,,33866317,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,21681
1,1703620173735,26/12/2023 19:49:33,1703620174149,0,26/12/2023 19:49:34,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1703620204217,26/12/2023 19:50:04,1703620204686,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,Age,18
3,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,Gender,Woman
4,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,Gender-quantised,2
5,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,Gender-text,
6,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,footedness,Left
7,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,footedness-quantised,1
8,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,categorical_hand,Right
9,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,categorical_hand-quantised,2
10,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,age_education,Yes
11,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,age_education-quantised,1
12,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,age_education-text,
13,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual,Yes. My strongest language is:
14,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,bilingual-text,english
15,1703620204281,26/12/2023 19:50:04,1703620204687,0,26/12/2023 19:50:04,155541,10,questionnaire-4eaj,,33866840,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Demographics Questionnaire,4,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,30538
1,1703620446655,26/12/2023 19:54:06,1703620446569,0,26/12/2023 19:54:06,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703620464668,26/12/2023 19:54:24,1703620464542,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1703620464728,26/12/2023 19:54:24,1703620464544,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Man
4,1703620464728,26/12/2023 19:54:24,1703620464544,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,1
5,1703620464728,26/12/2023 19:54:24,1703620464544,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1703620464728,26/12/2023 19:54:24,1703620464545,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1703620464728,26/12/2023 19:54:24,1703620464546,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1703620464728,26/12/2023 19:54:24,1703620464546,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1703620464728,26/12/2023 19:54:24,1703620464546,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1703620464728,26/12/2023 19:54:24,1703620464546,0,26/12/2023 19:54:24,155541,10,questionnaire-4eaj,,33866864,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,17977
