Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1703608996435,26/12/2023 16:43:16,1703608996435,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703608996435,26/12/2023 16:43:16,1703608996435,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703608996435,26/12/2023 16:43:16,1703608996435,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703608996435,26/12/2023 16:43:16,1703608996435,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703608996436,26/12/2023 16:43:16,1703608996436,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1703608996437,26/12/2023 16:43:16,1703608996437,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I liked this experiment as it was enagaging and it has been a while since I have read so htat was pleasant. Some of the passages I found more boring than others and I thought the questionnaires were interesting at the beginning. ,,,fb_comment,3,object-4
12,1703608996437,26/12/2023 16:43:16,1703608996437,0,26/12/2023 16:43:16,155541,10,questionnaire-eibn,,33865971,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1703940879281,30/12/2023 12:54:39,1703940879281,0,30/12/2023 12:54:39,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,,,,,5,,BEGIN,,,,,
2,1703940892473,30/12/2023 12:54:52,1703940892473,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1703940892474,30/12/2023 12:54:52,1703940892474,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1703940892474,30/12/2023 12:54:52,1703940892474,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1703940892474,30/12/2023 12:54:52,1703940892474,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1703940892474,30/12/2023 12:54:52,1703940892474,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703940892474,30/12/2023 12:54:52,1703940892474,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703940892475,30/12/2023 12:54:52,1703940892475,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703940892475,30/12/2023 12:54:52,1703940892475,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703940892475,30/12/2023 12:54:52,1703940892475,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1703940892476,30/12/2023 12:54:52,1703940892476,0,30/12/2023 12:54:52,155541,10,questionnaire-eibn,,33895503,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,,,,,5,,END,,,,,
1,1704039902853,31/12/2023 16:25:02,1704043502853,1,31/12/2023 18:25:02,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1704039926037,31/12/2023 16:25:26,1704043526037,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1704039926037,31/12/2023 16:25:26,1704043526037,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1704039926037,31/12/2023 16:25:26,1704043526037,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1704039926037,31/12/2023 16:25:26,1704043526037,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1704039926037,31/12/2023 16:25:26,1704043526037,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1704039926038,31/12/2023 16:25:26,1704043526038,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1704039926038,31/12/2023 16:25:26,1704043526038,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1704039926038,31/12/2023 16:25:26,1704043526038,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1704039926038,31/12/2023 16:25:26,1704043526038,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1704039926038,31/12/2023 16:25:26,1704043526038,1,31/12/2023 18:25:26,155541,10,questionnaire-eibn,,33900658,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1704142512383,01/01/2024 20:55:12,1704142512383,0,01/01/2024 20:55:12,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1704142527974,01/01/2024 20:55:27,1704142527974,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1704142527974,01/01/2024 20:55:27,1704142527974,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1704142527975,01/01/2024 20:55:27,1704142527975,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1704142527975,01/01/2024 20:55:27,1704142527975,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1704142527975,01/01/2024 20:55:27,1704142527975,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1704142527975,01/01/2024 20:55:27,1704142527975,0,01/01/2024 20:55:27,155541,10,questionnaire-eibn,,33905390,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
