Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
5,1720004316630,03/07/2024 10:58:36,1720004316524,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1720004316630,03/07/2024 10:58:36,1720004316524,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1720004316630,03/07/2024 10:58:36,1720004316524,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1720004316630,03/07/2024 10:58:36,1720004316525,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1720004316630,03/07/2024 10:58:36,1720004316525,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1720004316630,03/07/2024 10:58:36,1720004316525,1,03/07/2024 11:58:36,179131,14,questionnaire-2hcl,,38722832,BLIND,11364855,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x1024,1232x876,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,11512
1,1719917950898,02/07/2024 10:59:10,1719917950930,1,02/07/2024 11:59:10,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1719917959396,02/07/2024 10:59:19,1719917959444,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,42
3,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1719917959473,02/07/2024 10:59:19,1719917959445,1,02/07/2024 11:59:19,179131,14,questionnaire-2hcl,,38673787,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,8515
1,1721660530427,22/07/2024 15:02:10,1721660528886,1,22/07/2024 16:02:08,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721660547986,22/07/2024 15:02:27,1721660546503,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,50
3,1721660548071,22/07/2024 15:02:28,1721660546505,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721660548071,22/07/2024 15:02:28,1721660546505,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721660548071,22/07/2024 15:02:28,1721660546505,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721660548071,22/07/2024 15:02:28,1721660546506,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721660548071,22/07/2024 15:02:28,1721660546506,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721660548071,22/07/2024 15:02:28,1721660546506,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721660548071,22/07/2024 15:02:28,1721660546506,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721660548071,22/07/2024 15:02:28,1721660546507,1,22/07/2024 16:02:26,179131,14,questionnaire-2hcl,,39128683,BLIND,11476822,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,17621
1,1720781317840,12/07/2024 10:48:37,1720781402703,1,12/07/2024 11:50:02,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1720781332020,12/07/2024 10:48:52,1720781416926,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,25
3,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Male
4,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1720781332108,12/07/2024 10:48:52,1720781416927,1,12/07/2024 11:50:16,179131,14,questionnaire-2hcl,,38935444,BLIND,11416216,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2568x1286,2560x1279,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,14224
END OF FILE
