Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-mq2e,branch-s3b7,branch-dgjt
20,1753277611101,23/07/2025 13:33,1753281211101,1,23/07/2025 15:33,234742,9,questionnaire-pawl,,48266870,BLINDED,13865096,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,,,,fb_comment,4,object-4,selfreport_probe,Eligible,Voucher
21,1753277611102,23/07/2025 13:33,1753281211102,1,23/07/2025 15:33,234742,9,questionnaire-pawl,,48266870,BLINDED,13865096,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,,,,,info,,END,38477,,,,,selfreport_probe,Eligible,Voucher
1,1753280388838,23/07/2025 14:19,1753283988838,1,23/07/2025 16:19,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,Voucher
12,1753280533365,23/07/2025 14:22,1753284133365,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
13,1753280533365,23/07/2025 14:22,1753284133365,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
14,1753280533366,23/07/2025 14:22,1753284133366,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
15,1753280533367,23/07/2025 14:22,1753284133367,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
16,1753280533367,23/07/2025 14:22,1753284133367,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
17,1753280533368,23/07/2025 14:22,1753284133368,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
18,1753280533369,23/07/2025 14:22,1753284133369,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
19,1753280533369,23/07/2025 14:22,1753284133369,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
20,1753280533370,23/07/2025 14:22,1753284133370,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,Fun. The layout of this study was presented very well.,,,fb_comment,4,object-4,probe_selfreport,Eligible,Voucher
21,1753280533372,23/07/2025 14:22,1753284133372,1,23/07/2025 16:22,234742,9,questionnaire-pawl,,48267901,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,Feedback,2,,,,,info,,END,144504,,,,,probe_selfreport,Eligible,Voucher
1,1753309301338,23/07/2025 22:21,1753312901338,1,24/07/2025 00:21,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,No Voucher
12,1753309327143,23/07/2025 22:22,1753312927143,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,No Voucher
13,1753309327143,23/07/2025 22:22,1753312927143,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,No Voucher
14,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
15,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
16,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
17,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
18,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
19,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,No Voucher
20,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,,,,fb_comment,4,object-4,probe_selfreport,Eligible,No Voucher
21,1753309327144,23/07/2025 22:22,1753312927144,1,24/07/2025 00:22,234742,9,questionnaire-pawl,,48278089,BLINDED,13867638,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.5,820x1180,820x1073,,,0,Feedback,2,,,,,info,,END,25782,,,,,probe_selfreport,Eligible,No Voucher
1,1753352652679,24/07/2025 10:24,1753356252679,1,24/07/2025 12:24,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,selfreport_probe,Eligible,Voucher
12,1753352750148,24/07/2025 10:25,1753356350148,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
13,1753352750148,24/07/2025 10:25,1753356350148,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
14,1753352750149,24/07/2025 10:25,1753356350149,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
15,1753352750149,24/07/2025 10:25,1753356350149,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
16,1753352750149,24/07/2025 10:25,1753356350149,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
17,1753352750150,24/07/2025 10:25,1753356350150,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
18,1753352750150,24/07/2025 10:25,1753356350150,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
19,1753352750150,24/07/2025 10:25,1753356350150,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
20,1753352750150,24/07/2025 10:25,1753356350150,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"very easily noticed little things around me such as cars driving past or notifications.
the shape in the middle of the screen made it incredibly difficult to focus for prolonged periods of time",,,fb_comment,4,object-4,selfreport_probe,Eligible,Voucher
21,1753352750151,24/07/2025 10:25,1753356350151,1,24/07/2025 12:25,234742,9,questionnaire-pawl,,48283658,BLINDED,13869196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x551,,,0,Feedback,2,,,,,info,,END,97419,,,,,selfreport_probe,Eligible,Voucher
1,1753354667708,24/07/2025 10:57,1753358267708,1,24/07/2025 12:57,234742,9,questionnaire-pawl,,48284446,BLINDED,13869316,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1504x1003,1449x879,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,Voucher
12,1753354771069,24/07/2025 10:59,1753358371069,1,24/07/2025 12:59,234742,9,questionnaire-pawl,,48284446,BLINDED,13869316,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1504x1003,1449x879,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
