Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1738603150796,03/02/2025 17:19:10,1738603150796,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738603150797,03/02/2025 17:19:10,1738603150797,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738603150797,03/02/2025 17:19:10,1738603150797,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738603150797,03/02/2025 17:19:10,1738603150797,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738603150798,03/02/2025 17:19:10,1738603150798,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738603150799,03/02/2025 17:19:10,1738603150799,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738603150799,03/02/2025 17:19:10,1738603150799,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738603150800,03/02/2025 17:19:10,1738603150800,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,My brain doesn't enjoy mental maths.,,,fb_comment,4,object-4
13,1738603150801,03/02/2025 17:19:10,1738603150801,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,,,,,info,,END,38110,,,,
1,1738592476073,03/02/2025 14:21:16,1738592476073,0,03/02/2025 14:21:16,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738592729244,03/02/2025 14:25:29,1738592729244,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738592729244,03/02/2025 14:25:29,1738592729244,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738592729244,03/02/2025 14:25:29,1738592729244,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738592729245,03/02/2025 14:25:29,1738592729245,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738592729245,03/02/2025 14:25:29,1738592729245,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738592729245,03/02/2025 14:25:29,1738592729245,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738592729246,03/02/2025 14:25:29,1738592729246,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738592729246,03/02/2025 14:25:29,1738592729246,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738592729246,03/02/2025 14:25:29,1738592729246,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738592729247,03/02/2025 14:25:29,1738592729247,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738592729248,03/02/2025 14:25:29,1738592729248,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
13,1738592729249,03/02/2025 14:25:29,1738592729249,0,03/02/2025 14:25:29,209080,4,questionnaire-23s2,,43005361,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Feedback,2,set1,,,,,info,,END,253116,,,,
1,1738590021107,03/02/2025 13:40:21,1738590021107,0,03/02/2025 13:40:21,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738590127524,03/02/2025 13:42:07,1738590127524,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738590127524,03/02/2025 13:42:07,1738590127524,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738590127524,03/02/2025 13:42:07,1738590127524,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738590127525,03/02/2025 13:42:07,1738590127525,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738590127525,03/02/2025 13:42:07,1738590127525,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738590127525,03/02/2025 13:42:07,1738590127525,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738590127525,03/02/2025 13:42:07,1738590127525,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738590127526,03/02/2025 13:42:07,1738590127526,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738590127526,03/02/2025 13:42:07,1738590127526,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738590127526,03/02/2025 13:42:07,1738590127526,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738590127527,03/02/2025 13:42:07,1738590127527,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I found that my mind wandered on the more difficult questions where I couldn't figure out the answer straight away. ,,,fb_comment,4,object-4
13,1738590127528,03/02/2025 13:42:07,1738590127528,0,03/02/2025 13:42:07,209080,4,questionnaire-23s2,,43003569,BLIND,12532980,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x717,,,0,Feedback,2,set2,,,,,info,,END,106397,,,,
1,1738434828595,01/02/2025 18:33:48,1738434828595,0,01/02/2025 18:33:48,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738434874139,01/02/2025 18:34:34,1738434874139,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738434874139,01/02/2025 18:34:34,1738434874139,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738434874140,01/02/2025 18:34:34,1738434874140,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738434874141,01/02/2025 18:34:34,1738434874141,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738434874142,01/02/2025 18:34:34,1738434874142,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738434874142,01/02/2025 18:34:34,1738434874142,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738434874143,01/02/2025 18:34:34,1738434874143,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738434874144,01/02/2025 18:34:34,1738434874144,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738434874145,01/02/2025 18:34:34,1738434874145,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738434874149,01/02/2025 18:34:34,1738434874149,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738434874150,01/02/2025 18:34:34,1738434874150,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
13,1738434874152,01/02/2025 18:34:34,1738434874152,0,01/02/2025 18:34:34,209080,4,questionnaire-23s2,,42965737,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,0,Feedback,2,set1,,,,,info,,END,45470,,,,
1,1738318438627,31/01/2025 10:13:58,1738318438627,0,31/01/2025 10:13:58,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738318512329,31/01/2025 10:15:12,1738318512329,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738318512329,31/01/2025 10:15:12,1738318512329,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738318512330,31/01/2025 10:15:12,1738318512330,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738318512330,31/01/2025 10:15:12,1738318512330,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738318512330,31/01/2025 10:15:12,1738318512330,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738318512331,31/01/2025 10:15:12,1738318512331,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738318512331,31/01/2025 10:15:12,1738318512331,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738318512331,31/01/2025 10:15:12,1738318512331,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738318512332,31/01/2025 10:15:12,1738318512332,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,other,I didn't know how to do long division ,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1738318512333,31/01/2025 10:15:12,1738318512333,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738318512333,31/01/2025 10:15:12,1738318512333,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
13,1738318512334,31/01/2025 10:15:12,1738318512334,0,31/01/2025 10:15:12,209080,4,questionnaire-23s2,,42927811,BLIND,12511603,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1366x768,1358x642,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
